date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Mar%202022%2008:38:15%20GMT	https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/contact-us	C:/My%20Web%20Sites/tracklab/tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/contact-us	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:19	148916/148916	---M--	200	added ('OK')	image/jpeg	etag:%221c910e84abbfa832%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera.jpg?ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-cameraeb45.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:19	14319/14319	---M--	200	added ('OK')	image/jpeg	etag:%227c7cfa03cc03ccc0%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera4cff.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:21	70963/70963	---M--	200	added ('OK')	image/jpeg	etag:%22b0aa9aaff8fc257a%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-side.jpg?ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-sideeb45.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:22	6866/6866	---M--	200	added ('OK')	image/jpeg	etag:%22de5e140db0a4a156%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-side.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-side4cff.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:25	106789/106789	---M--	200	added ('OK')	image/jpeg	etag:%22b2f48fc48164ad20%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-back.jpg?ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-backeb45.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:25	9486/9486	---M--	200	added ('OK')	image/jpeg	etag:%22912ed3e39af64a4a%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-back.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-back4cff.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:27	96253/96253	---M--	200	added ('OK')	image/jpeg	etag:%2240b6364e61bb936e%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-hand.jpg?ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-handeb45.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:28	8823/8823	---M--	200	added ('OK')	image/jpeg	etag:%2220d6258d63baca78%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-hand.jpg?fit=300%2C300&ssl=1	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13-motion-capture-camera-hand4cff.jpg	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:29	19033/19033	---M--	200	added ('OK')	image/png	etag:%22d93f9490bb61fe20%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex13.png?resize=150%2C236	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optitrack-flex132125.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:31	35457/35457	---M--	200	added ('OK')	image/png	etag:%2286c3e8f03f1e40c1%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/flex13MocapVolume.png?resize=680%2C375	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/flex13MocapVolume7c34.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:32	3637/3637	---M--	200	added ('OK')	image/png	etag:%227597a092530fcf69%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/modeHardwareObjectS250e.png?resize=280%2C158	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/modeHardwareObjectS250e6964.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:32	4439/4439	---M--	200	added ('OK')	image/png	etag:%22ab27ebc83f33691c%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/mjpeg.png?resize=210%2C80	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/mjpeg9843.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:33	8905/8905	---M--	200	added ('OK')	image/png	etag:%22031815cff985ed45%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picGrayscaleVideo.png?resize=240%2C135	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picGrayscaleVideo5e2f.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:34	31537/31537	---M--	200	added ('OK')	image/png	etag:%2249e12f43511efcd1%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/flex13AimAssist.png?resize=365%2C236	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/flex13AimAssist0302.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:34	8459/8459	---M--	200	added ('OK')	image/png	etag:%22580b5e16472fa0fc%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/m12LensVseries4.5.png?resize=135%2C171	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/m12LensVseries4.570b6.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:35	5332/5332	---M--	200	added ('OK')	image/png	etag:%221a1131f7d861b191%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picInfraredAlt.png?resize=147%2C153	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/picInfraredAlt324e.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
14:08:35	15697/15697	---M--	200	added ('OK')	image/png	etag:%2222e5fca1e67b1224%22	https://i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optihubExternalSync.png?resize=306%2C154	C:/My%20Web%20Sites/tracklab/i0.wp.com/tracklab.com.au/wp-content/uploads/2016/08/optihubExternalSync5f5e.png	(from https://tracklab.com.au/products/brands/optitrack/optitrack-flex-cameras/optitrack-flex-13/)
